Level,Cosine_similarity
10000,0.9963648066571431
10000,0.9972442420785128
10000,0.9967574189667469
10000,0.9977722364303658
10000,0.9972047501378408
10000,0.9974162535082018
10000,0.9975347763670015
10000,0.9978451943419565
10000,0.9970464523535705
10000,0.9974083956476025
10000,0.9969392770978627
10000,0.9980457099947233
10000,0.9966938981062035
10000,0.9966924174239973
10000,0.9966778129576008
10000,0.9972518652032814
10000,0.9972696126384846
10000,0.9976300796949602
10000,0.9968104174771387
10000,0.9971221052241874
10000,0.9969978898984169
10000,0.99697734686873
10000,0.9959653611475778
10000,0.9980040812106228
10000,0.9965646279578163
10000,0.9969988788992241
10000,0.9976154229968577
10000,0.997129589232075
10000,0.9981550518704672
10000,0.9970842830335458
10000,0.9968301807504552
10000,0.9966221442554741
10000,0.9944215728400633
10000,0.9961018614540575
10000,0.9973056430691034
10000,0.9973368727325891
10000,0.9975923500615989
10000,0.9979808453778262
10000,0.9971254281270948
10000,0.9976260387789326
10000,0.9979400440048964
10000,0.9982801901912297
10000,0.9980833813890148
10000,0.9968720478339986
10000,0.9974115084685315
10000,0.9975296368007833
10000,0.996191137003703
10000,0.9978212634176628
10000,0.9971145257284456
10000,0.9972411356406709
10000,0.9970485750477759
10000,0.9974983232629128
10000,0.9975435201541425
10000,0.9966270945801017
10000,0.996424594749589
10000,0.9977797922229477
10000,0.9964302756279517
10000,0.9975674633974593
10000,0.9969706388446129
10000,0.9968457045362947
10000,0.9970454032216939
10000,0.9974309797916988
10000,0.9974995691869554
10000,0.9971385030261704
10000,0.996749189297303
10000,0.9972126083645223
10000,0.9974343625776624
10000,0.9973651887832004
10000,0.9973592488792845
10000,0.9970731692840662
10000,0.996771723110733
10000,0.9966441576062051
10000,0.9975023789047998
10000,0.9958276122506489
10000,0.9974343938769392
10000,0.9971135864958237
10000,0.9975255215925343
10000,0.9978212143328882
10000,0.9973871788469373
10000,0.9976622183723137
10000,0.9969788545713073
10000,0.9974227921597179
10000,0.9974676257382021
10000,0.9974446564546593
10000,0.9968846119869977
10000,0.9974460890287078
10000,0.9969218614824784
10000,0.9975266766422334
10000,0.997374641084393
10000,0.9962094737891598
10000,0.9971386266038771
10000,0.9978914423498368
10000,0.9965061364517012
10000,0.9968971599687831
10000,0.9970576366762063
10000,0.9982561471937068
10000,0.9968075032018388
10000,0.9975679482232536
10000,0.9968694712662525
10000,0.9973740713538791
10000,0.9974225227447736
10000,0.9971968520114854
10000,0.9980266687944164
10000,0.9960554997953046
10000,0.9968701820760478
10000,0.9979148172337498
10000,0.9972272044105783
10000,0.9976850296492817
10000,0.9967207690088218
10000,0.9968293599914038
10000,0.996655151925925
10000,0.9972840474774765
10000,0.9967919286529291
10000,0.9971723622913197
10000,0.9972301504099893
10000,0.9972937029956812
10000,0.9973259017794439
10000,0.9975714347619998
10000,0.998561662792545
10000,0.9981435296059926
10000,0.9977187573767914
10000,0.9960453466878784
10000,0.9971441470277568
10000,0.9975398808381256
10000,0.9965750065487405
10000,0.9971482439673086
10000,0.9971234714813862
10000,0.9971884658691129
10000,0.996655937128146
