Level,Cosine_similarity
10000,0.9965135485548985
10000,0.9968053978614947
10000,0.9975958634905174
10000,0.9970491485890693
10000,0.996892808783889
10000,0.9976063051838402
10000,0.9972307551517936
10000,0.9966739569521231
10000,0.9979284419769165
10000,0.9967712831338871
10000,0.9974543115059668
10000,0.9970256619661049
10000,0.9969587419693439
10000,0.9973376215831622
10000,0.9975723270847381
10000,0.997072225257114
10000,0.9969262460801004
10000,0.9974474751647512
10000,0.9965317210775684
10000,0.9970142750342602
10000,0.9968549410058503
10000,0.9972789126545822
10000,0.9961658266563347
10000,0.9973552804159871
10000,0.9964867815456899
10000,0.9977672238738076
10000,0.9969677616074313
10000,0.9970818189179127
10000,0.9969644241607669
10000,0.9965473203375883
10000,0.997732243144704
10000,0.9975539082491931
10000,0.9971681130068427
10000,0.9970630212730558
10000,0.9960867578779221
10000,0.9960926425895633
10000,0.9972518510802888
10000,0.9967361806002729
10000,0.997109134311283
10000,0.9958413412725939
10000,0.9978016654284892
10000,0.9968911526247846
10000,0.9967816695345303
10000,0.9976142633259109
10000,0.9975047905293573
10000,0.9963652821844011
10000,0.9968437833151539
10000,0.9970196636443179
10000,0.9968926110864174
10000,0.997324613573545
10000,0.9974660895752269
10000,0.9972273554857898
10000,0.9964336561277014
10000,0.9967448704330624
10000,0.9973747345989008
10000,0.9969460156127365
10000,0.9972076670466562
10000,0.9975505930931927
10000,0.9967279009074261
10000,0.9973180287749971
10000,0.9972510647987609
10000,0.9971144713974546
10000,0.996607627334313
10000,0.9971946706642356
10000,0.9973253613146948
10000,0.9970519542980895
10000,0.9974754117472943
10000,0.995325943400222
10000,0.9962820721485549
10000,0.9953304869877547
10000,0.9967123131414243
10000,0.9963831444136041
10000,0.9974331367305338
10000,0.9972937938939977
10000,0.9953640809265939
10000,0.9968179786355533
10000,0.9970845971015921
10000,0.997452860833713
10000,0.9970310211205937
10000,0.9978110185837595
10000,0.9970695003647404
10000,0.9973626999001217
10000,0.9976776347473734
10000,0.9964696093387296
10000,0.9965291965004435
10000,0.9966438593224398
10000,0.9972815557160956
10000,0.9969289754122392
10000,0.9969683209153485
10000,0.9963653333138865
10000,0.9968232436025302
10000,0.9973588830520548
10000,0.9969411417377666
10000,0.9970046805028647
10000,0.9971466051316438
10000,0.9980267957994176
10000,0.9974263627730309
10000,0.9971376044228487
10000,0.9972525504845583
10000,0.997114558987643
10000,0.9974045072656342
10000,0.9976216336285962
10000,0.9963695833153514
10000,0.9966976368837329
10000,0.996601223038606
10000,0.9979214050565802
10000,0.997607988233763
10000,0.9966946614874751
10000,0.9975525976572036
10000,0.9974351540995116
10000,0.9962407097439174
10000,0.9972115431865685
10000,0.9964636215909399
10000,0.9975231415429846
10000,0.9967684683537337
10000,0.9973586168756696
10000,0.9967520219017972
10000,0.9971071291970546
10000,0.9979473650604344
10000,0.9970578453482954
10000,0.9975704485128113
10000,0.9974846324312852
10000,0.995787895901583
10000,0.9965588155841907
10000,0.9973459293702844
10000,0.9973462251812928
10000,0.997816904070132
10000,0.9968816888996087
10000,0.9973953255051387
10000,0.9973920680299189
10000,0.9970690244639442
10000,0.9974640210133721
10000,0.9966431304958678
10000,0.9966843726625317
10000,0.9976329134006746
10000,0.996979079013818
10000,0.9973885738841946
10000,0.9971937022525946
10000,0.9961269874725732
10000,0.9962692389156392
10000,0.9961867131550519
10000,0.9963487961247977
10000,0.9971269117333457
10000,0.9972345969619658
10000,0.9971521807853245
10000,0.9963169164237496
10000,0.9964219121613587
10000,0.9973493034876373
10000,0.9969163521826327
10000,0.9977448679994302
10000,0.9975591306556596
10000,0.9970097582917772
10000,0.9964707412149694
10000,0.9973519778122021
10000,0.9969062007054477
10000,0.9971937354456161
10000,0.996488209796795
10000,0.9975522211461294
10000,0.9976189373122016
10000,0.9966979108465887
10000,0.9982130279295854
10000,0.9970781380757466
10000,0.9970468963407408
10000,0.9965238500023754
10000,0.9965983189087632
10000,0.9970307862724438
10000,0.9973233816096209
10000,0.9969018234329343
10000,0.9969848933083149
10000,0.9973088881374976
10000,0.9970133174035655
10000,0.9966062705214068
10000,0.9960336187252536
10000,0.9973123765439816
10000,0.9964812325595207
10000,0.997462976051204
10000,0.9973813651706575
10000,0.9973523304170914
10000,0.9965574576730871
10000,0.9964343083439808
10000,0.997621498087208
10000,0.9969210862896705
10000,0.9972826888545794
10000,0.996838692632184
10000,0.9961047817267971
10000,0.9960892041167932
10000,0.9976689626134846
10000,0.9965459949302008
10000,0.9981146880172167
10000,0.9964601466893082
10000,0.9963550578781024
10000,0.9976269440732451
10000,0.9965164525888669
10000,0.9961278003133468
10000,0.9968357737860489
10000,0.9970676401463016
10000,0.9966787767816693
10000,0.997364236827303
10000,0.9974171591281616
10000,0.9970438557630102
10000,0.9957932847240017
10000,0.9965171209148479
10000,0.9971255369110995
10000,0.9964501228118735
10000,0.9974710593909066
10000,0.9966047533447012
10000,0.9968666790918825
10000,0.9954138665714662
10000,0.9971837732494411
10000,0.9969783414184961
10000,0.9968642384701719
10000,0.9964529365452017
10000,0.9970897238818655
10000,0.996807582805322
10000,0.9976817482401801
10000,0.9971507326659116
10000,0.9964740563638443
